MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
25063.875;1927;07;02;;0.015128;0.025200;0.128662;0.022917;;0.0000000;0.0000000;;;;0.098949;0.079649;-0.039049;0.019701;;;;
25082.137;1927;07;21;;-0.016024;0.022647;0.158240;0.023726;;0.0000000;0.0000000;;;;0.097476;0.087155;-0.044639;0.022680;;;;
25100.400;1927;08;08;;-0.031647;0.018259;0.047004;0.021176;;0.0000000;0.0000000;;;;0.125683;0.060861;0.048557;0.029299;;;;
25118.662;1927;08;26;;-0.020014;0.030139;0.048718;0.035066;;0.0000000;0.0000000;;;;0.149458;0.064278;0.009084;0.029568;;;;
25136.925;1927;09;13;;-0.004146;0.030681;0.054252;0.029156;;0.0000000;0.0000000;;;;0.114527;0.062750;-0.020703;0.027155;;;;
25155.187;1927;10;02;;-0.052691;0.022091;0.005745;0.024345;;0.0000000;0.0000000;;;;0.004075;0.043762;-0.019228;0.034849;;;;
25173.450;1927;10;20;;-0.052571;0.021420;-0.025327;0.020197;;0.0000000;0.0000000;;;;0.121377;0.062185;-0.034289;0.031578;;;;
25191.712;1927;11;07;;-0.093446;0.029344;-0.044573;0.032284;;0.0000000;0.0000000;;;;0.242147;0.119038;-0.103622;0.049001;;;;
25209.975;1927;11;25;;-0.185615;0.022153;0.036816;0.025910;;0.0000000;0.0000000;;;;-0.005638;0.086229;0.039597;0.024397;;;;
25228.237;1927;12;14;;-0.159711;0.056181;-0.002380;0.036259;;0.0000000;0.0000000;;;;0.080488;0.138148;-0.032442;0.037062;;;;
25246.500;1928;01;01;;-0.008822;0.073018;-0.065239;0.048131;;0.0000000;0.0000000;;;;0.060773;0.116263;-0.147510;0.046945;;;;
25264.762;1928;01;19;;-0.145700;0.027000;-0.017500;0.028100;;0.0000000;0.0000000;;;;0.270700;0.055800;-0.018800;0.023000;;;;
25283.025;1928;02;07;;-0.134670;0.045726;0.100011;0.059042;;0.0000000;0.0000000;;;;0.168304;0.084694;0.043459;0.044433;;;;
25301.287;1928;02;25;;-0.142914;0.038281;0.014838;0.046056;;0.0000000;0.0000000;;;;0.107359;0.084557;-0.028794;0.052158;;;;
25319.550;1928;03;14;;-0.130658;0.024641;0.109191;0.027751;;0.0000000;0.0000000;;;;0.026775;0.050999;-0.017275;0.032088;;;;
25337.812;1928;04;01;;-0.071799;0.039508;0.135022;0.041766;;0.0000000;0.0000000;;;;-0.192268;0.090376;-0.008559;0.044952;;;;
25356.075;1928;04;20;;-0.077913;0.033120;0.109713;0.023627;;0.0000000;0.0000000;;;;-0.035111;0.069778;0.018221;0.041598;;;;
25374.337;1928;05;08;;-0.084562;0.016658;0.184119;0.017469;;0.0000000;0.0000000;;;;-0.049343;0.069065;0.025439;0.023154;;;;
25392.600;1928;05;26;;-0.070452;0.022088;0.122462;0.029237;;0.0000000;0.0000000;;;;0.106064;0.091812;-0.013073;0.025375;;;;
25410.862;1928;06;13;;-0.071262;0.019075;0.128166;0.024402;;0.0000000;0.0000000;;;;0.173467;0.102949;-0.034195;0.016324;;;;
25429.125;1928;07;02;;-0.023166;0.030166;0.138252;0.028569;;0.0000000;0.0000000;;;;0.127043;0.091048;-0.010519;0.024191;;;;
25447.387;1928;07;20;;-0.049392;0.022526;0.114652;0.023977;;0.0000000;0.0000000;;;;0.083308;0.071831;-0.025202;0.024135;;;;
25465.650;1928;08;07;;-0.132084;0.056938;-0.134582;0.083942;;0.0000000;0.0000000;;;;-0.190699;0.101467;0.059541;0.048184;;;;
25483.912;1928;08;25;;0.020427;0.019776;0.100107;0.024660;;0.0000000;0.0000000;;;;0.087240;0.054196;0.014561;0.032237;;;;
25502.175;1928;09;13;;-0.028438;0.018567;0.032299;0.019668;;0.0000000;0.0000000;;;;-0.034806;0.039592;0.048647;0.026722;;;;
25520.437;1928;10;01;;-0.110100;0.026400;0.107500;0.033000;;0.0000000;0.0000000;;;;-0.023100;0.060300;0.111700;0.072200;;;;
25538.700;1928;10;19;;-0.143376;0.025745;-0.000841;0.024534;;0.0000000;0.0000000;;;;-0.069267;0.061539;-0.023213;0.023665;;;;
25556.962;1928;11;06;;-0.115036;0.034254;0.011216;0.024412;;0.0000000;0.0000000;;;;0.040894;0.081254;-0.065663;0.034994;;;;
25575.225;1928;11;25;;-0.110841;0.024115;0.085727;0.033606;;0.0000000;0.0000000;;;;0.007425;0.148468;-0.024778;0.044137;;;;
25593.487;1928;12;13;;-0.072093;0.032112;0.151032;0.037101;;0.0000000;0.0000000;;;;0.038861;0.124679;-0.002752;0.024079;;;;
25611.750;1928;12;31;;-0.160303;0.029001;0.044210;0.030370;;0.0000000;0.0000000;;;;0.121852;0.128216;-0.032636;0.021252;;;;
25630.012;1929;01;19;;-0.288649;0.053456;0.003539;0.044103;;0.0000000;0.0000000;;;;-0.023736;0.147949;-0.084211;0.042433;;;;
25648.275;1929;02;06;;-0.100071;0.039581;0.109711;0.034391;;0.0000000;0.0000000;;;;0.289148;0.113132;-0.033205;0.044177;;;;
25666.537;1929;02;24;;-0.169363;0.033012;0.171496;0.030953;;0.0000000;0.0000000;;;;0.241431;0.111617;-0.005452;0.049005;;;;
25684.800;1929;03;14;;-0.126222;0.020713;0.140853;0.024303;;0.0000000;0.0000000;;;;0.067108;0.045114;-0.056829;0.037420;;;;
25703.062;1929;04;02;;-0.057249;0.016782;0.149535;0.017242;;0.0000000;0.0000000;;;;0.031820;0.032694;-0.046550;0.031388;;;;
25721.325;1929;04;20;;0.003629;0.032178;0.164681;0.031323;;0.0000000;0.0000000;;;;0.092760;0.083365;0.035925;0.044336;;;;
25739.587;1929;05;08;;0.131595;0.040910;0.332923;0.037479;;0.0000000;0.0000000;;;;-0.356197;0.110153;0.059423;0.033529;;;;
25757.850;1929;05;26;;0.031158;0.021226;0.160059;0.029831;;0.0000000;0.0000000;;;;0.028882;0.119329;0.013646;0.030434;;;;
25776.112;1929;06;14;;0.069220;0.021082;0.115295;0.019283;;0.0000000;0.0000000;;;;0.196940;0.112372;0.007935;0.014267;;;;
25794.375;1929;07;02;;0.103978;0.030232;0.187112;0.034392;;0.0000000;0.0000000;;;;0.202257;0.130538;0.013072;0.024857;;;;
25812.637;1929;07;20;;0.082883;0.017225;0.085168;0.023736;;0.0000000;0.0000000;;;;0.082421;0.084147;0.017983;0.020976;;;;
25830.900;1929;08;07;;0.049832;0.020908;-0.000080;0.026960;;0.0000000;0.0000000;;;;0.138280;0.081479;0.046409;0.034977;;;;
25849.162;1929;08;26;;0.073767;0.019423;0.013919;0.021340;;0.0000000;0.0000000;;;;0.065310;0.066193;0.016860;0.034935;;;;
25867.425;1929;09;13;;0.084972;0.061105;0.064950;0.075161;;0.0000000;0.0000000;;;;0.161526;0.109929;-0.025795;0.083002;;;;
25885.687;1929;10;01;;-0.015329;0.020990;-0.028934;0.031128;;0.0000000;0.0000000;;;;-0.002841;0.046003;-0.101838;0.056884;;;;
25903.950;1929;10;19;;-0.093999;0.017499;-0.073280;0.016597;;0.0000000;0.0000000;;;;0.073164;0.043236;-0.044932;0.023701;;;;
25922.212;1929;11;07;;-0.161299;0.029904;-0.061529;0.021325;;0.0000000;0.0000000;;;;-0.006386;0.072407;0.008835;0.041415;;;;
25940.475;1929;11;25;;-0.165908;0.024019;-0.084395;0.026630;;0.0000000;0.0000000;;;;-0.121433;0.117280;0.028022;0.031988;;;;
25958.737;1929;12;13;;-0.205862;0.034033;0.028014;0.040755;;0.0000000;0.0000000;;;;0.026057;0.137650;-0.067140;0.030804;;;;
25977.000;1930;01;01;;-0.214153;0.025399;-0.044059;0.024030;;0.0000000;0.0000000;;;;0.202892;0.112867;0.004848;0.020655;;;;
25995.262;1930;01;19;;-0.215942;0.020998;0.054329;0.022252;;0.0000000;0.0000000;;;;0.153369;0.082377;-0.003220;0.020741;;;;
26013.525;1930;02;06;;-0.225480;0.033817;0.057826;0.028905;;0.0000000;0.0000000;;;;0.103087;0.099115;-0.045942;0.038739;;;;
26031.787;1930;02;24;;-0.206525;0.026438;0.096138;0.031489;;0.0000000;0.0000000;;;;0.032674;0.078500;0.019438;0.036829;;;;
26050.050;1930;03;15;;-0.166814;0.026412;0.146704;0.021097;;0.0000000;0.0000000;;;;0.070394;0.052440;-0.038621;0.031795;;;;
26068.312;1930;04;02;;-0.130922;0.025349;0.224514;0.023384;;0.0000000;0.0000000;;;;-0.037018;0.048621;0.040396;0.033628;;;;
26086.575;1930;04;20;;-0.049593;0.026987;0.179473;0.025143;;0.0000000;0.0000000;;;;0.135378;0.074078;-0.008703;0.042877;;;;
26104.837;1930;05;08;;-0.125200;0.026100;0.154900;0.024500;;0.0000000;0.0000000;;;;0.104500;0.094000;-0.024100;0.028100;;;;
26123.100;1930;05;27;;0.006745;0.019346;0.237422;0.020329;;0.0000000;0.0000000;;;;-0.048105;0.087983;0.035750;0.025097;;;;
26141.362;1930;06;14;;0.017674;0.022192;0.198183;0.024829;;0.0000000;0.0000000;;;;0.497903;0.112541;-0.047527;0.017231;;;;
26159.625;1930;07;02;;0.035577;0.019204;0.132240;0.022916;;0.0000000;0.0000000;;;;0.114673;0.112661;0.031958;0.015928;;;;
26177.887;1930;07;20;;0.081022;0.028941;0.126161;0.035280;;0.0000000;0.0000000;;;;0.178570;0.113183;0.044067;0.033186;;;;
26196.150;1930;08;08;;0.098407;0.020433;0.114242;0.025772;;0.0000000;0.0000000;;;;0.115599;0.079567;0.015376;0.029606;;;;
26214.412;1930;08;26;;0.074379;0.020892;-0.037760;0.025658;;0.0000000;0.0000000;;;;-0.079804;0.064054;0.053494;0.038670;;;;
26232.675;1930;09;13;;0.062912;0.022160;-0.022243;0.022567;;0.0000000;0.0000000;;;;0.042622;0.042296;-0.013889;0.047025;;;;
26250.937;1930;10;01;;0.028598;0.018984;0.019082;0.021020;;0.0000000;0.0000000;;;;0.040430;0.039123;-0.000354;0.032659;;;;
26269.200;1930;10;20;;-0.011225;0.023863;-0.081563;0.021891;;0.0000000;0.0000000;;;;0.037880;0.062133;-0.007597;0.035154;;;;
26287.462;1930;11;07;;-0.084804;0.062224;-0.009200;0.038617;;0.0000000;0.0000000;;;;-0.028399;0.149308;0.076616;0.069941;;;;
26305.725;1930;11;25;;-0.116025;0.028558;-0.003658;0.026403;;0.0000000;0.0000000;;;;0.122780;0.124121;-0.036343;0.039668;;;;
26323.987;1930;12;14;;-0.158405;0.032485;-0.031682;0.028104;;0.0000000;0.0000000;;;;0.230804;0.094347;-0.015785;0.025706;;;;
26342.250;1931;01;01;;-0.353309;0.096479;0.027867;0.089982;;0.0000000;0.0000000;;;;-0.059218;0.147494;0.047382;0.083239;;;;
26360.512;1931;01;19;;-0.277671;0.037328;0.046550;0.032796;;0.0000000;0.0000000;;;;0.029490;0.181518;0.039120;0.037162;;;;
26378.775;1931;02;06;;-0.239000;0.080700;-0.015100;0.066000;;0.0000000;0.0000000;;;;0.135500;0.183700;-0.036200;0.061100;;;;
26397.037;1931;02;25;;-0.355078;0.047704;0.116611;0.027520;;0.0000000;0.0000000;;;;-0.068468;0.119503;-0.011647;0.037294;;;;
26415.300;1931;03;15;;-0.226864;0.040213;0.167103;0.029516;;0.0000000;0.0000000;;;;0.008206;0.083614;0.006204;0.048961;;;;
26433.562;1931;04;02;;-0.248657;0.048779;0.182523;0.025817;;0.0000000;0.0000000;;;;-0.106053;0.087283;-0.017485;0.048950;;;;
26451.825;1931;04;20;;-0.150564;0.025159;0.238762;0.019410;;0.0000000;0.0000000;;;;-0.021250;0.053953;-0.038649;0.032878;;;;
26470.087;1931;05;09;;-0.151393;0.023537;0.231228;0.027262;;0.0000000;0.0000000;;;;0.005501;0.079420;0.004284;0.027058;;;;
26488.350;1931;05;27;;-0.039529;0.026810;0.281355;0.018958;;0.0000000;0.0000000;;;;0.011981;0.079330;-0.009609;0.023743;;;;
26506.612;1931;06;14;;0.024987;0.022077;0.296176;0.025076;;0.0000000;0.0000000;;;;0.034315;0.105782;0.013971;0.017995;;;;
26524.875;1931;07;02;;0.039600;0.020200;0.242500;0.021800;;0.0000000;0.0000000;;;;0.024100;0.122600;-0.003900;0.015000;;;;
26543.137;1931;07;21;;0.074415;0.022490;0.182812;0.023523;;0.0000000;0.0000000;;;;0.025877;0.085360;0.022079;0.023021;;;;
26561.400;1931;08;08;;0.098426;0.027142;0.094944;0.022076;;0.0000000;0.0000000;;;;0.019474;0.068532;0.038770;0.032649;;;;
26579.662;1931;08;26;;0.082462;0.022539;0.055652;0.020618;;0.0000000;0.0000000;;;;-0.131105;0.059693;0.032424;0.033455;;;;
26597.925;1931;09;13;;0.165785;0.028535;0.079323;0.020027;;0.0000000;0.0000000;;;;0.014870;0.042304;-0.046763;0.030159;;;;
26616.187;1931;10;02;;0.067878;0.020433;0.029704;0.017501;;0.0000000;0.0000000;;;;-0.026892;0.036533;-0.004535;0.030519;;;;
26634.450;1931;10;20;;0.052973;0.019446;-0.106345;0.016117;;0.0000000;0.0000000;;;;-0.001599;0.049110;0.000611;0.027249;;;;
26652.712;1931;11;07;;-0.083590;0.035160;-0.105084;0.021113;;0.0000000;0.0000000;;;;0.167197;0.098585;-0.038658;0.042268;;;;
26670.975;1931;11;25;;-0.060868;0.023135;-0.054736;0.023489;;0.0000000;0.0000000;;;;0.098301;0.077842;-0.032916;0.026478;;;;
26689.237;1931;12;14;;-0.091079;0.025492;-0.143458;0.016987;;0.0000000;0.0000000;;;;0.006878;0.111090;0.002060;0.014193;;;;
26707.500;1932;01;01;;-0.117202;0.022857;-0.090917;0.014931;;0.0000000;0.0000000;;;;0.032518;0.104975;-0.031310;0.014357;;;;
26725.762;1932;01;19;;-0.196529;0.025311;-0.057717;0.024631;;0.0000000;0.0000000;;;;0.020887;0.093791;-0.023320;0.023453;;;;
26744.025;1932;02;07;;-0.166200;0.038500;-0.015500;0.021000;;0.0000000;0.0000000;;;;0.148800;0.080700;-0.020600;0.028300;;;;
26762.287;1932;02;25;;-0.312357;0.031985;0.014781;0.024170;;0.0000000;0.0000000;;;;0.038023;0.080383;-0.026564;0.031241;;;;
26780.550;1932;03;14;;-0.324819;0.072653;0.020690;0.050831;;0.0000000;0.0000000;;;;0.031104;0.170624;-0.100605;0.080162;;;;
26798.812;1932;04;01;;-0.229236;0.026510;0.137146;0.021528;;0.0000000;0.0000000;;;;0.013136;0.050132;0.049470;0.031438;;;;
26817.075;1932;04;20;;-0.199450;0.026455;0.181143;0.016335;;0.0000000;0.0000000;;;;0.095308;0.054191;-0.026872;0.023956;;;;
26835.337;1932;05;08;;-0.169007;0.034571;0.207207;0.032670;;0.0000000;0.0000000;;;;0.044033;0.102384;0.025012;0.037867;;;;
26853.600;1932;05;26;;-0.138350;0.036293;0.219864;0.040626;;0.0000000;0.0000000;;;;0.060440;0.140345;0.036075;0.038355;;;;
26871.862;1932;06;13;;-0.071670;0.043042;0.214482;0.046258;;0.0000000;0.0000000;;;;-0.173260;0.179819;-0.021750;0.028001;;;;
26890.125;1932;07;02;;-0.075142;0.023103;0.230743;0.021057;;0.0000000;0.0000000;;;;0.103975;0.124324;0.021563;0.016261;;;;
26908.387;1932;07;20;;-0.052070;0.017708;0.236227;0.018063;;0.0000000;0.0000000;;;;-0.052630;0.081070;0.009506;0.023476;;;;
26926.650;1932;08;07;;0.026338;0.029331;0.224720;0.020402;;0.0000000;0.0000000;;;;0.121501;0.071173;0.029831;0.028301;;;;
26944.912;1932;08;25;;0.071800;0.021400;0.178200;0.016200;;0.0000000;0.0000000;;;;0.176200;0.064800;0.027600;0.034400;;;;
26963.175;1932;09;13;;0.070092;0.031963;0.209808;0.019638;;0.0000000;0.0000000;;;;0.157431;0.046568;-0.018677;0.039795;;;;
26981.437;1932;10;01;;0.087369;0.026903;0.059518;0.018128;;0.0000000;0.0000000;;;;0.041519;0.042163;0.044435;0.039343;;;;
26999.700;1932;10;19;;0.122666;0.029306;0.122560;0.023321;;0.0000000;0.0000000;;;;0.119499;0.083814;0.019577;0.054465;;;;
27017.962;1932;11;06;;0.085699;0.034806;0.068358;0.021347;;0.0000000;0.0000000;;;;0.049531;0.108948;-0.015296;0.041625;;;;
27036.225;1932;11;25;;0.094388;0.040534;0.033874;0.026315;;0.0000000;0.0000000;;;;-0.108647;0.114058;-0.060994;0.031474;;;;
27054.487;1932;12;13;;0.097006;0.050740;0.030486;0.029273;;0.0000000;0.0000000;;;;0.482296;0.145305;0.000628;0.028292;;;;
27072.750;1932;12;31;;-0.073655;0.027436;-0.011865;0.031985;;0.0000000;0.0000000;;;;0.162502;0.157095;-0.020578;0.021128;;;;
27091.012;1933;01;19;;-0.058596;0.051280;0.014472;0.053169;;0.0000000;0.0000000;;;;0.223380;0.102794;0.066612;0.048012;;;;
27109.275;1933;02;06;;-0.188030;0.022039;-0.012586;0.033302;;0.0000000;0.0000000;;;;0.250070;0.092253;0.044862;0.039280;;;;
27127.537;1933;02;24;;-0.173476;0.033322;0.013624;0.023011;;0.0000000;0.0000000;;;;0.194918;0.072032;0.048475;0.039047;;;;
27145.800;1933;03;14;;-0.221474;0.041821;0.048831;0.041000;;0.0000000;0.0000000;;;;0.119403;0.071452;-0.081642;0.051296;;;;
27164.062;1933;04;02;;-0.211408;0.022399;0.107715;0.020713;;0.0000000;0.0000000;;;;-0.020870;0.044128;-0.019603;0.039541;;;;
27182.325;1933;04;20;;-0.186714;0.030754;0.112536;0.021771;;0.0000000;0.0000000;;;;-0.002865;0.075552;0.026320;0.049219;;;;
27200.587;1933;05;08;;-0.179116;0.026288;0.019117;0.087056;;0.0000000;0.0000000;;;;-0.201524;0.142281;0.035768;0.052919;;;;
27218.850;1933;05;26;;-0.132931;0.016888;0.166511;0.016395;;0.0000000;0.0000000;;;;0.060002;0.072293;-0.004573;0.020527;;;;
27237.112;1933;06;14;;-0.129933;0.016924;0.222792;0.014909;;0.0000000;0.0000000;;;;0.286473;0.091703;-0.005444;0.011969;;;;
27255.375;1933;07;02;;-0.065800;0.025900;0.247600;0.020300;;0.0000000;0.0000000;;;;0.311900;0.120900;-0.017000;0.016600;;;;
27273.637;1933;07;20;;-0.061257;0.021807;0.170077;0.017113;;0.0000000;0.0000000;;;;0.039399;0.081939;-0.018902;0.022170;;;;
27291.900;1933;08;07;;-0.092890;0.018754;0.168864;0.018460;;0.0000000;0.0000000;;;;0.113285;0.056890;0.045761;0.023309;;;;
27310.162;1933;08;26;;-0.011311;0.017613;0.114462;0.013330;;0.0000000;0.0000000;;;;0.064859;0.048461;0.045019;0.025788;;;;
27328.425;1933;09;13;;-0.041560;0.030493;0.155440;0.028708;;0.0000000;0.0000000;;;;0.049236;0.053531;-0.015828;0.042651;;;;
27346.687;1933;10;01;;-0.007268;0.017906;0.135250;0.018020;;0.0000000;0.0000000;;;;-0.007973;0.034135;-0.000158;0.033869;;;;
27364.950;1933;10;19;;-0.048100;0.019500;0.064100;0.017400;;0.0000000;0.0000000;;;;0.017600;0.058100;-0.063400;0.038000;;;;
27383.212;1933;11;07;;-0.030166;0.025628;0.051458;0.019159;;0.0000000;0.0000000;;;;0.034753;0.089541;0.032965;0.037829;;;;
27401.475;1933;11;25;;-0.059454;0.029041;0.050490;0.020860;;0.0000000;0.0000000;;;;-0.164756;0.096039;0.047298;0.032548;;;;
27419.737;1933;12;13;;-0.000334;0.034076;-0.055485;0.023257;;0.0000000;0.0000000;;;;0.230726;0.104399;0.016229;0.025451;;;;
27438.000;1934;01;01;;-0.047994;0.028916;0.160539;0.032204;;0.0000000;0.0000000;;;;0.065271;0.168737;-0.021590;0.027670;;;;
27456.262;1934;01;19;;-0.128330;0.116172;0.132957;0.078644;;0.0000000;0.0000000;;;;-0.139608;0.119120;-0.007947;0.065655;;;;
27474.525;1934;02;06;;-0.104712;0.044574;-0.032479;0.045279;;0.0000000;0.0000000;;;;0.189751;0.182927;-0.016887;0.044388;;;;
27492.787;1934;02;24;;-0.123185;0.034839;0.026628;0.023806;;0.0000000;0.0000000;;;;-0.001909;0.080452;0.042261;0.036319;;;;
27511.050;1934;03;15;;-0.156884;0.022421;0.046650;0.014031;;0.0000000;0.0000000;;;;-0.077774;0.035064;-0.053603;0.025990;;;;
27529.312;1934;04;02;;-0.146878;0.022878;0.039678;0.017834;;0.0000000;0.0000000;;;;0.004010;0.039645;0.032796;0.035823;;;;
27547.575;1934;04;20;;-0.212952;0.024627;0.066280;0.025561;;0.0000000;0.0000000;;;;0.004615;0.064923;-0.011894;0.041422;;;;
27565.837;1934;05;08;;-0.109680;0.021540;0.080647;0.019629;;0.0000000;0.0000000;;;;-0.072650;0.066917;0.003651;0.024807;;;;
27584.100;1934;05;27;;-0.064907;0.045330;0.218438;0.045155;;0.0000000;0.0000000;;;;-0.371262;0.146182;0.036964;0.043452;;;;
27602.362;1934;06;14;;-0.115818;0.023038;0.182058;0.018394;;0.0000000;0.0000000;;;;0.101136;0.124249;-0.027130;0.015075;;;;
27620.625;1934;07;02;;-0.093600;0.024600;0.146400;0.021300;;0.0000000;0.0000000;;;;-0.052800;0.123400;-0.006600;0.016700;;;;
27638.887;1934;07;20;;-0.026049;0.035938;0.206821;0.025948;;0.0000000;0.0000000;;;;0.146997;0.091495;-0.058792;0.031002;;;;
27657.150;1934;08;08;;-0.036375;0.029411;0.197949;0.023037;;0.0000000;0.0000000;;;;0.099724;0.078245;-0.046107;0.031760;;;;
27675.412;1934;08;26;;-0.018200;0.015900;0.130900;0.014700;;0.0000000;0.0000000;;;;0.117400;0.055500;0.027800;0.028700;;;;
27693.675;1934;09;13;;0.003251;0.029618;0.176660;0.036611;;0.0000000;0.0000000;;;;0.038319;0.058136;0.000146;0.038912;;;;
27711.937;1934;10;01;;-0.019469;0.019153;0.192448;0.019467;;0.0000000;0.0000000;;;;0.035354;0.039079;-0.123725;0.034856;;;;
27730.200;1934;10;20;;0.016400;0.020800;0.142200;0.015600;;0.0000000;0.0000000;;;;0.110800;0.041500;-0.044200;0.026500;;;;
27748.462;1934;11;07;;0.017784;0.039544;0.028679;0.035506;;0.0000000;0.0000000;;;;0.034240;0.080020;-0.051485;0.039956;;;;
27766.725;1934;11;25;;-0.064537;0.023501;0.102035;0.022977;;0.0000000;0.0000000;;;;-0.032496;0.110469;0.037326;0.032922;;;;
27784.987;1934;12;14;;-0.095694;0.072841;0.072497;0.043608;;0.0000000;0.0000000;;;;0.066833;0.100561;0.004247;0.038628;;;;
27803.250;1935;01;01;;-0.053671;0.027453;0.063917;0.025431;;0.0000000;0.0000000;;;;0.530155;0.161149;-0.037620;0.019547;;;;
27821.512;1935;01;19;;-0.169016;0.044842;0.020530;0.061196;;0.0000000;0.0000000;;;;0.000152;0.139986;0.016457;0.054370;;;;
27839.775;1935;02;06;;0.005900;0.041800;0.019800;0.023600;;0.0000000;0.0000000;;;;0.105800;0.093200;-0.024400;0.029100;;;;
27858.037;1935;02;25;;-0.121309;0.039625;0.043629;0.025194;;0.0000000;0.0000000;;;;0.154113;0.083605;0.027210;0.035617;;;;
27876.300;1935;03;15;;-0.067132;0.058136;0.059209;0.032996;;0.0000000;0.0000000;;;;0.070527;0.094074;0.016045;0.067279;;;;
27894.562;1935;04;02;;-0.065954;0.020239;0.062433;0.016524;;0.0000000;0.0000000;;;;0.020752;0.038651;0.017978;0.031286;;;;
27912.825;1935;04;20;;-0.066468;0.018206;0.107258;0.015299;;0.0000000;0.0000000;;;;0.147676;0.050194;-0.030079;0.029955;;;;
27931.087;1935;05;09;;-0.021635;0.032644;0.104029;0.022829;;0.0000000;0.0000000;;;;0.127678;0.090082;-0.013917;0.034060;;;;
27949.350;1935;05;27;;-0.033804;0.023187;0.063816;0.014742;;0.0000000;0.0000000;;;;0.084520;0.068957;-0.018098;0.020813;;;;
27967.612;1935;06;14;;-0.056658;0.021884;0.141422;0.022076;;0.0000000;0.0000000;;;;0.067394;0.119437;-0.035622;0.016660;;;;
27985.875;1935;07;02;;-0.052090;0.023446;0.108980;0.020627;;0.0000000;0.0000000;;;;0.081002;0.098951;-0.009813;0.017371;;;;
28004.137;1935;07;21;;-0.177790;0.028614;-0.002912;0.021799;;0.0000000;0.0000000;;;;0.175896;0.084399;0.095563;0.025291;;;;
28022.400;1935;08;08;;-0.039043;0.021399;0.085087;0.019792;;0.0000000;0.0000000;;;;0.042098;0.070193;-0.024099;0.027889;;;;
28040.662;1935;08;26;;-0.133855;0.029242;0.062467;0.018438;;0.0000000;0.0000000;;;;0.015839;0.059663;-0.000203;0.031181;;;;
28058.925;1935;09;13;;-0.005002;0.024380;0.093252;0.014874;;0.0000000;0.0000000;;;;0.086950;0.036097;-0.071649;0.026762;;;;
28077.187;1935;10;02;;-0.055390;0.044761;0.041687;0.032838;;0.0000000;0.0000000;;;;0.035882;0.084773;0.030563;0.038356;;;;
28095.450;1935;10;20;;-0.109561;0.032418;0.035449;0.020733;;0.0000000;0.0000000;;;;0.044617;0.062241;0.051621;0.032317;;;;
28113.712;1935;11;07;;-0.173680;0.063585;0.091852;0.041729;;0.0000000;0.0000000;;;;0.191925;0.110010;-0.010510;0.050761;;;;
28131.975;1935;11;25;;-0.136077;0.022508;0.056437;0.019658;;0.0000000;0.0000000;;;;0.189125;0.083693;-0.032856;0.027713;;;;
28150.237;1935;12;14;;-0.015578;0.049221;0.047611;0.030480;;0.0000000;0.0000000;;;;0.212536;0.151736;-0.092986;0.028781;;;;
28168.500;1936;01;01;;0.023251;0.075588;0.090679;0.029556;;0.0000000;0.0000000;;;;-0.002397;0.137610;-0.040276;0.034707;;;;
28186.762;1936;01;19;;-0.146877;0.035923;0.108152;0.031524;;0.0000000;0.0000000;;;;-0.182166;0.136466;-0.078906;0.033638;;;;
28205.025;1936;02;07;;-0.047500;0.045100;0.098500;0.029300;;0.0000000;0.0000000;;;;0.059100;0.095300;-0.064600;0.041600;;;;
28223.287;1936;02;25;;-0.125964;0.044336;0.209295;0.047551;;0.0000000;0.0000000;;;;-0.013101;0.148607;0.038221;0.034734;;;;
28241.550;1936;03;14;;-0.159573;0.031869;0.182595;0.024035;;0.0000000;0.0000000;;;;0.086452;0.052309;0.002678;0.050131;;;;
28259.812;1936;04;01;;-0.106700;0.021800;0.188100;0.024300;;0.0000000;0.0000000;;;;0.083400;0.045200;0.004700;0.036900;;;;
28278.075;1936;04;20;;-0.080483;0.037462;0.175745;0.023124;;0.0000000;0.0000000;;;;0.182437;0.068031;-0.021893;0.040778;;;;
28296.337;1936;05;08;;-0.093917;0.025288;0.159713;0.018555;;0.0000000;0.0000000;;;;0.254458;0.063727;0.016423;0.025453;;;;
28314.600;1936;05;26;;-0.037416;0.027242;0.107419;0.017531;;0.0000000;0.0000000;;;;0.164477;0.088120;-0.023220;0.024444;;;;
